Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,6344,-,-,-,-,-,-,-,-,-,-,-,-,0,0,163,215,237,194,189,231,195,226,183,225,201,170,222,170,251,244,245,270,241,262,362,349,337,345,485,132,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,17479,989,972,908,921,946,913,901,879,860,864,1023,606,325,47,180,213,233,190,246,228,192,224,178,218,201,165,214,165,248,241,240,268,240,255,357,347,332,343,477,130,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
TOTAL CAUSAS SISTEMA RESPIRATORIO,2498,216,221,167,169,169,174,145,162,147,202,317,234,53,5,6,12,6,8,7,1,4,3,0,1,5,2,5,1,3,2,7,3,4,2,5,8,1,11,9,1,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
IRA Alta (J00-J06),2252,191,196,145,142,153,167,133,140,137,190,298,224,51,5,4,12,5,5,4,1,2,2,0,0,4,2,2,1,2,1,1,1,3,1,5,7,0,7,8,0,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
Influenza (J09-J11),2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
Neumonía (J12-J18),28,2,1,5,4,2,2,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
Bronquitis/bronquiolitis aguda (J20-J21),133,18,19,12,15,7,3,9,8,5,8,12,4,2,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
Crisis obstructiva bronquial (J40-J46),53,2,3,4,7,3,0,0,9,2,4,6,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,1,0,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",30,3,1,1,1,4,2,2,1,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
COVID 19 Sospechoso (U072),7,-,-,-,-,-,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
COVID 19 Confirmado (U071),0,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
TOTAL CAUSAS SISTEMA CIRCULATORIO,166,3,5,3,5,7,2,4,4,8,9,4,2,4,0,1,0,2,7,2,1,0,6,2,2,4,2,4,1,1,1,6,4,6,3,13,7,8,5,13,5,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
Infarto agudo miocardio,9,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
Accidente vascular encefálico,12,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,2020,Del Maule,SAPU,SAPU-Consultorio Curicó
