Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,5868,778,753,985,1096,1012,779,465,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,5101,715,676,847,827,854,735,447,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
TOTAL CAUSAS SISTEMA RESPIRATORIO,393,102,81,91,44,32,31,12,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
IRA Alta (J00-J06),278,87,63,51,28,17,23,9,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Influenza (J09-J11),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Neumonía (J12-J18),7,0,2,0,3,1,1,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Bronquitis/bronquiolitis aguda (J20-J21),23,3,7,5,2,1,3,2,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Crisis obstructiva bronquial (J40-J46),3,0,1,0,2,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",82,12,8,35,9,13,4,1,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
COVID 19 Sospechoso (U072),2046,92,176,324,411,449,412,182,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
COVID 19 Confirmado (U071),144,0,2,7,8,85,16,26,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
TOTAL CAUSAS SISTEMA CIRCULATORIO,97,17,19,16,17,9,7,12,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Infarto agudo miocardio,3,0,1,1,0,0,0,1,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Accidente vascular encefálico,5,1,0,0,1,0,1,2,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Crisis hipertensiva,43,3,13,5,7,5,4,6,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Arritmia grave,2,0,1,0,1,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Otras causas circulatorias,44,13,4,10,8,4,2,3,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,388,95,50,59,54,54,50,26,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Otras causas externas,388,95,50,59,54,54,50,26,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Trastornos del Humor (Afectivos) (F30-F39),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
Otros trastornos mentales no contenidos en las categorías anteriores,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
DIARREA AGUDA (A00-A09),124,33,20,24,7,15,17,8,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
TOTAL DEMÁS CAUSAS,1909,376,328,326,286,210,202,181,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
- CAUSAS SISTEMA RESPIRATORIO,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
- COVID 19 CONFIRMADO (U071),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
- LAS DEMÁS CAUSAS,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Valparaíso San Antonio,SAPU,SAPU Quebrada Verde
