Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,0,-,-,-,-,-,-,-,-,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,4255,141,155,145,128,137,139,145,148,133,139,139,131,90,97,101,92,72,82,121,92,84,75,76,85,84,77,76,103,92,110,94,109,79,101,115,99,96,99,142,32,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
TOTAL CAUSAS SISTEMA RESPIRATORIO,355,13,9,10,7,14,6,11,14,9,16,16,56,32,15,18,6,10,4,7,3,9,7,5,7,3,2,3,2,1,11,3,2,3,2,4,4,1,5,5,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
IRA Alta (J00-J06),133,0,1,0,2,0,0,0,0,0,4,1,42,21,9,6,1,8,0,4,2,6,4,2,3,2,0,0,0,0,3,3,0,2,1,3,0,0,3,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
Neumonía (J12-J18),24,1,0,1,2,0,1,1,0,0,3,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,4,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
Bronquitis/bronquiolitis aguda (J20-J21),20,2,2,0,0,0,1,0,0,0,0,0,2,3,0,3,2,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
Crisis obstructiva bronquial (J40-J46),3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",175,10,6,9,3,14,4,10,14,9,9,14,11,5,5,7,3,1,4,2,1,2,3,3,2,1,1,3,1,1,7,0,2,1,0,1,2,1,2,1,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
COVID 19 Sospechoso (U072),172,-,-,-,-,-,0,0,0,0,0,0,0,2,1,1,0,1,0,2,2,1,3,10,16,12,5,8,8,14,20,3,6,8,9,8,4,5,10,7,6,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
COVID 19 Confirmado (U071),9,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,1,0,0,0,0,0,1,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
TOTAL CAUSAS SISTEMA CIRCULATORIO,187,3,5,5,6,5,3,1,5,4,3,4,2,1,4,0,4,9,3,4,9,5,2,3,5,8,5,2,11,2,7,9,6,3,7,10,7,7,5,3,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
Infarto agudo miocardio,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
Accidente vascular encefálico,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
Crisis hipertensiva,23,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,3,0,0,1,0,0,2,0,0,4,2,0,2,0,1,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
Arritmia grave,16,1,2,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
Otras causas circulatorias,131,2,3,3,2,4,1,1,3,4,3,4,1,1,4,0,4,9,0,4,7,3,1,2,3,4,0,1,10,2,6,6,6,3,3,7,6,4,4,0,0,2020,Libertador B. O'Higgins,Hospital,Hospital de Marchigüe
