Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,9411,0,0,-,-,-,0,-,0,-,-,-,-,251,360,305,330,325,328,365,339,316,308,267,275,308,315,312,336,356,366,362,419,413,371,361,393,398,363,496,73,2020,Valparaíso San Antonio,Hospital,Hospital San José (Casablanca)
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,14333,472,447,452,466,463,440,477,447,419,456,488,410,295,334,322,315,309,314,346,314,293,282,250,259,288,295,288,320,331,348,340,392,385,339,334,358,375,344,456,70,2020,Valparaíso San Antonio,Hospital,Hospital San José (Casablanca)
TOTAL CAUSAS SISTEMA RESPIRATORIO,1309,55,52,45,40,50,42,50,49,57,61,97,146,75,64,36,37,34,18,13,16,19,15,8,7,18,8,11,15,7,14,4,7,15,13,9,26,17,18,39,2,2020,Valparaíso San Antonio,Hospital,Hospital San José (Casablanca)
IRA Alta (J00-J06),937,42,39,27,28,37,34,34,32,49,45,91,127,32,35,29,24,25,13,8,10,14,13,5,7,10,6,8,10,6,12,4,5,9,11,5,19,7,10,13,2,2020,Valparaíso San Antonio,Hospital,Hospital San José (Casablanca)
Influenza (J09-J11),17,3,1,3,0,0,1,0,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2020,Valparaíso San Antonio,Hospital,Hospital San José (Casablanca)
Neumonía (J12-J18),69,2,1,2,4,5,0,4,6,3,2,0,0,0,7,1,3,2,0,1,1,1,1,0,0,2,0,0,1,1,1,0,0,4,0,2,2,7,1,2,0,2020,Valparaíso San Antonio,Hospital,Hospital San José (Casablanca)
Bronquitis/bronquiolitis aguda (J20-J21),151,7,8,5,8,5,7,5,5,3,7,5,15,8,15,4,5,4,3,3,4,1,1,1,0,2,0,0,2,0,1,0,2,0,0,1,4,2,5,3,0,2020,Valparaíso San Antonio,Hospital,Hospital San José (Casablanca)
Crisis obstructiva bronquial (J40-J46),19,0,3,0,0,2,0,0,0,0,1,0,1,0,1,1,3,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2020,Valparaíso San Antonio,Hospital,Hospital San José (Casablanca)
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",116,1,0,8,0,1,0,7,5,0,3,1,3,34,6,1,2,1,2,1,0,2,0,2,0,3,2,3,2,0,0,0,0,1,2,1,0,0,1,21,0,2020,Valparaíso San Antonio,Hospital,Hospital San José (Casablanca)
COVID 19 Sospechoso (U072),1135,0,0,-,-,-,0,0,0,0,0,1,4,3,6,12,8,6,5,10,19,38,40,32,56,44,45,39,57,72,56,49,94,83,72,67,60,63,41,43,10,2020,Valparaíso San Antonio,Hospital,Hospital San José (Casablanca)
