Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,15024,239,238,216,219,229,255,228,180,203,256,282,375,362,288,294,252,319,371,342,286,485,373,420,410,326,309,373,314,128,243,239,256,293,323,390,302,398,305,377,326,248,305,182,297,227,221,234,231,264,290,233,268,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
TOTAL CAUSAS SISTEMA RESPIRATORIO,5927,56,53,36,41,31,53,49,34,42,65,95,189,160,106,108,106,137,187,175,161,283,204,247,220,181,177,197,176,59,120,86,92,136,129,170,140,166,120,154,131,112,129,48,121,66,41,45,40,49,81,52,71,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
IRA Alta (J00-J06),4756,44,40,29,27,29,40,41,29,26,57,83,164,130,96,79,84,118,155,138,144,226,168,207,129,141,156,176,154,47,88,69,75,101,104,136,105,137,96,112,98,95,91,41,99,45,31,37,33,38,69,39,60,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Influenza (J09-J11),74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,52,4,3,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Neumonía (J12-J18),67,0,0,0,1,0,0,0,1,2,0,0,0,1,0,1,1,0,1,2,0,2,2,1,1,1,4,0,0,0,5,1,0,0,3,2,2,3,0,3,1,0,1,3,6,4,2,2,0,2,1,3,2,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Bronquitis/bronquiolitis aguda (J20-J21),784,9,4,2,6,1,9,4,2,12,7,9,16,20,9,21,15,18,23,31,13,42,24,26,31,31,10,17,15,12,26,14,12,24,18,26,25,20,23,34,25,12,22,3,12,9,7,4,4,6,6,10,3,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Crisis obstructiva bronquial (J40-J46),82,0,5,1,1,1,3,0,0,0,1,1,6,1,0,3,3,0,2,1,2,4,4,2,0,0,0,1,4,0,0,0,4,3,2,1,3,3,0,1,4,0,3,1,3,2,0,1,2,0,1,0,2,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",164,3,4,4,6,0,1,4,2,2,0,2,3,8,1,4,3,1,6,3,2,3,6,10,7,4,4,2,2,0,0,2,1,8,1,5,5,3,1,4,3,5,12,0,1,2,1,1,1,3,4,0,4,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
COVID 19 Sospechoso (U072),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
COVID 19 Confirmado (U071),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
TOTAL CAUSAS SISTEMA CIRCULATORIO,180,3,1,2,1,1,3,3,5,4,5,14,4,2,3,4,1,4,4,3,3,12,3,7,5,7,3,3,1,1,2,1,2,2,5,2,2,2,3,7,5,2,2,1,3,1,2,7,4,4,2,5,2,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Infarto agudo miocardio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Accidente vascular encefálico,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Crisis hipertensiva,74,2,0,2,0,1,0,1,4,4,2,4,0,0,0,0,1,3,0,0,1,5,2,4,2,5,1,2,0,1,2,1,1,2,1,0,2,0,1,2,4,0,0,0,0,0,1,3,1,1,1,3,1,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Arritmia grave,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Otras causas circulatorias,95,1,1,0,1,0,3,2,1,0,3,9,4,2,2,4,0,1,4,3,1,2,1,3,2,2,2,1,1,0,0,0,1,0,4,2,0,2,2,5,1,2,2,1,3,1,1,3,2,3,1,2,1,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1325,19,22,31,27,27,30,30,28,25,24,22,27,18,27,27,18,30,34,21,7,23,22,17,26,23,23,25,17,12,16,29,25,17,17,28,21,22,32,29,30,25,40,22,28,35,36,37,36,36,24,28,30,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Accidentes del tránsito,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
Otras causas externas,1317,19,22,31,27,27,30,30,28,25,24,22,27,18,27,27,18,30,34,21,7,23,22,17,26,23,23,25,17,12,16,29,25,17,17,28,21,22,32,29,30,25,40,22,28,35,36,37,36,36,22,23,29,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
DIARREA AGUDA (A00-A09),744,26,21,36,12,24,16,18,10,11,10,9,7,8,35,5,32,26,18,15,0,33,14,8,19,11,3,6,6,18,10,7,14,23,12,13,12,5,20,9,5,22,7,16,3,4,10,13,7,28,20,12,15,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
TOTAL DEMÁS CAUSAS,6848,135,141,111,138,146,153,128,103,121,152,142,148,174,117,150,95,122,128,128,115,134,130,141,140,104,103,142,114,38,95,116,123,115,160,177,127,203,130,178,155,87,127,95,142,121,132,132,144,147,163,136,150,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
- CAUSAS SISTEMA CIRCULATORIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,Viña Del Mar Quillota,SAPU,Centro de Salud Familiar San Pedro
