Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,351,-,-,-,-,-,-,-,-,-,-,-,-,0,0,20,0,34,11,15,0,46,19,67,21,38,72,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,9246,528,492,437,469,428,462,478,458,511,431,595,483,215,134,173,145,134,149,96,106,129,106,98,148,123,115,106,138,142,131,132,136,151,122,90,113,117,84,111,30,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
TOTAL CAUSAS SISTEMA RESPIRATORIO,1783,111,111,70,89,80,74,83,107,122,104,220,250,78,37,35,23,15,25,5,2,12,6,13,10,6,10,9,6,7,11,10,11,6,5,6,4,4,1,2,3,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
IRA Alta (J00-J06),1423,90,90,43,67,65,55,57,88,111,84,171,209,71,26,29,18,13,19,4,2,12,6,8,10,6,8,6,4,4,5,6,8,5,5,6,2,4,1,2,3,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
Influenza (J09-J11),25,1,0,1,1,0,1,11,2,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
Neumonía (J12-J18),21,2,2,0,1,1,1,2,0,0,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
Bronquitis/bronquiolitis aguda (J20-J21),204,15,10,10,18,10,12,9,7,6,14,33,26,6,8,4,4,1,3,0,0,0,0,2,0,0,2,2,0,0,0,1,0,0,0,0,1,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
Crisis obstructiva bronquial (J40-J46),48,1,5,2,1,1,2,1,6,2,2,2,6,0,3,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",62,2,4,14,1,3,3,3,4,2,2,5,4,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,2,2,1,1,2,0,0,0,1,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
COVID 19 Sospechoso (U072),346,-,-,-,-,-,0,0,0,0,0,0,1,2,0,1,0,0,3,6,14,9,21,9,35,38,22,9,19,9,11,15,21,19,22,8,12,16,9,13,2,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
COVID 19 Confirmado (U071),12,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,2,1,1,0,0,0,1,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
TOTAL CAUSAS SISTEMA CIRCULATORIO,102,4,3,0,8,4,3,5,5,6,4,2,1,4,1,6,2,2,1,1,1,1,3,1,5,0,0,1,2,3,0,5,2,2,0,2,3,3,3,2,1,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
Infarto agudo miocardio,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
Accidente vascular encefálico,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
Crisis hipertensiva,36,2,1,0,1,1,1,2,0,1,0,1,0,3,0,3,1,1,1,1,0,0,1,0,1,0,0,1,1,2,0,1,1,2,0,1,3,2,0,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
Arritmia grave,9,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
Otras causas circulatorias,50,2,2,0,4,3,2,2,5,5,3,0,1,1,1,2,1,0,0,0,1,1,1,0,4,0,0,0,0,1,0,2,1,0,0,1,0,1,3,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,1327,69,72,65,74,56,55,67,63,62,54,72,52,31,20,30,11,19,22,25,12,24,16,12,15,16,22,17,23,32,22,19,17,30,28,12,23,21,26,17,4,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
Accidentes del tránsito,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,Coquimbo,SAPU,SAPU-Jorge Jordán Domic
