Urgencia,Total,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,36941,918,790,784,908,718,734,733,601,675,716,619,614,621,590,635,581,647,614,583,595,678,608,646,655,698,614,648,627,723,625,720,679,666,690,720,691,635,816,687,781,792,769,784,755,868,864,858,839,732,737,789,871,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,34247,715,613,639,725,633,662,689,561,636,657,578,567,585,544,594,538,593,576,554,553,637,567,586,615,657,580,606,595,676,593,669,648,636,654,676,656,605,774,656,740,744,741,754,722,842,819,815,805,698,702,750,817,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
TOTAL CAUSAS SISTEMA RESPIRATORIO,1578,14,22,11,11,14,7,15,18,10,26,17,26,18,4,11,7,15,12,22,31,27,23,19,11,28,30,14,22,31,25,36,42,49,42,44,16,28,48,42,53,45,46,53,37,58,45,54,71,51,34,71,72,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
IRA Alta (J00-J06),998,8,12,5,7,6,4,6,12,6,13,10,17,11,2,8,6,11,10,20,17,15,18,5,5,14,22,6,13,17,18,17,32,36,28,31,16,21,32,31,35,25,21,33,22,34,29,40,48,29,22,44,48,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
Influenza (J09-J11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
Neumonía (J12-J18),127,2,5,4,2,2,1,6,3,1,3,3,0,2,1,1,0,1,2,1,2,2,2,4,2,7,3,4,3,1,3,4,3,1,4,4,0,2,1,1,4,5,0,3,3,4,3,0,1,2,1,2,6,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
Bronquitis/bronquiolitis aguda (J20-J21),282,2,2,2,1,2,0,1,1,2,8,4,6,1,0,1,0,2,0,1,7,4,2,5,3,4,3,0,5,8,2,12,4,9,7,6,0,5,13,8,11,5,12,7,10,14,3,11,19,14,7,11,15,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
Crisis obstructiva bronquial (J40-J46),35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,5,3,0,0,5,4,0,1,1,1,1,0,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",136,2,3,0,1,4,2,2,2,1,2,0,3,4,1,1,1,1,0,0,4,3,1,2,0,3,2,4,1,4,2,3,2,3,2,2,0,0,1,2,2,5,10,10,2,1,6,3,2,5,3,13,3,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
COVID 19 Sospechoso (U072),4896,122,79,90,149,131,149,107,97,119,107,123,92,131,111,99,114,94,77,104,90,133,106,120,129,106,99,90,95,94,77,80,81,43,66,57,71,56,99,94,99,102,71,72,60,84,108,86,101,46,73,42,71,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
COVID 19 Confirmado (U071),347,6,12,8,12,24,20,19,11,10,15,5,16,12,18,12,14,10,10,6,6,14,10,11,6,6,8,0,4,4,4,6,3,1,4,1,0,1,0,0,3,1,5,2,2,1,0,1,1,1,0,0,1,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
TOTAL CAUSAS SISTEMA CIRCULATORIO,1276,25,27,36,21,25,17,14,18,28,22,25,32,26,23,25,14,26,24,22,19,24,19,25,15,21,22,31,24,17,23,24,21,16,24,29,16,29,31,21,31,32,41,21,20,32,27,38,34,34,19,26,20,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
Infarto agudo miocardio,82,1,1,1,2,3,2,0,1,3,0,0,1,1,1,4,2,2,1,3,2,2,3,4,3,2,1,2,0,0,4,2,1,2,0,2,2,0,1,0,1,0,1,3,2,4,1,1,2,1,1,2,1,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
Accidente vascular encefálico,352,3,3,13,2,5,5,5,7,11,8,8,8,12,4,10,1,5,13,6,8,10,3,6,2,4,6,8,7,5,5,4,3,3,3,3,4,5,10,9,5,8,11,6,5,8,10,17,11,10,4,8,12,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
Crisis hipertensiva,312,6,2,7,10,5,1,2,5,4,8,6,7,4,6,8,5,9,6,8,5,8,2,6,4,6,7,10,6,2,1,4,7,7,7,7,4,9,8,8,12,6,8,4,2,6,6,6,7,5,8,9,6,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
Arritmia grave,95,6,1,0,2,2,0,1,0,1,2,0,3,1,3,0,0,4,0,0,1,1,0,0,4,1,4,2,2,4,5,5,3,1,1,4,0,3,0,1,1,3,3,2,3,4,2,3,1,2,1,2,0,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
Otras causas circulatorias,435,9,20,15,5,10,9,6,5,9,4,11,13,8,9,3,6,6,4,5,3,3,11,9,2,8,4,9,9,6,8,9,7,3,13,13,6,12,12,3,12,15,18,6,8,10,8,11,13,16,5,5,1,2021,Ñuble,Hospital,Hospital Comunitario de Salud Familiar de Bulnes
