Urgencia,Total,1,2,3,4,5,6,7,Fecha,Region,Tipo Establecimiento,Nombre establecimiento
TOTAL DEMANDA,1468,208,194,189,212,247,327,91,2022,Valdivia,Hospital,Hospital de Corral
SECCIÓN 1 TOTAL ATENCIONES DE URGENCIA,1400,202,189,184,206,225,305,89,2022,Valdivia,Hospital,Hospital de Corral
TOTAL CAUSAS SISTEMA RESPIRATORIO,211,28,34,18,38,30,52,11,2022,Valdivia,Hospital,Hospital de Corral
IRA Alta (J00-J06),171,21,26,14,26,27,47,10,2022,Valdivia,Hospital,Hospital de Corral
Influenza (J09-J11),1,0,0,1,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
Neumonía (J12-J18),12,1,1,0,7,2,0,1,2022,Valdivia,Hospital,Hospital de Corral
Bronquitis/bronquiolitis aguda (J20-J21),10,2,4,1,1,0,2,0,2022,Valdivia,Hospital,Hospital de Corral
Crisis obstructiva bronquial (J40-J46),9,2,3,0,1,1,2,0,2022,Valdivia,Hospital,Hospital de Corral
"Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",8,2,0,2,3,0,1,0,2022,Valdivia,Hospital,Hospital de Corral
COVID 19 Sospechoso (U072),207,10,10,29,34,35,65,24,2022,Valdivia,Hospital,Hospital de Corral
COVID 19 Confirmado (U071),44,2,2,1,3,8,24,4,2022,Valdivia,Hospital,Hospital de Corral
TOTAL CAUSAS SISTEMA CIRCULATORIO,22,5,5,4,3,2,2,1,2022,Valdivia,Hospital,Hospital de Corral
Infarto agudo miocardio,2,1,0,0,0,0,1,0,2022,Valdivia,Hospital,Hospital de Corral
Accidente vascular encefálico,0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
Crisis hipertensiva,4,0,3,1,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
Arritmia grave,1,0,0,0,1,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
Otras causas circulatorias,15,4,2,3,2,2,1,1,2022,Valdivia,Hospital,Hospital de Corral
TOTAL TRAUMATISMOS Y ENVENENAMIENTO,180,30,22,28,18,30,42,10,2022,Valdivia,Hospital,Hospital de Corral
Accidentes del tránsito,0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
Lesiones autoinfligidas intencionalmente (X60-X84),0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
Otras causas externas,180,30,22,28,18,30,42,10,2022,Valdivia,Hospital,Hospital de Corral
TOTAL CAUSAS DE TRASTORNOS MENTALES (F00-F99),13,1,3,0,4,0,5,0,2022,Valdivia,Hospital,Hospital de Corral
Ideación Suicida (R458),0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
Trastornos mentales y del comportamiento debidos al uso de sustancias psicoactivas (F10-F19),2,0,1,0,1,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
Trastornos del Humor (Afectivos) (F30-F39),1,0,1,0,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
"Trastornos neuróticos, trastornos relacionados con el estrés y trastornos somatomorfos (F40-F48) Incluído el trastorno de pánico (F410)",7,1,1,0,3,0,2,0,2022,Valdivia,Hospital,Hospital de Corral
Otros trastornos mentales no contenidos en las categorías anteriores,3,0,0,0,0,0,3,0,2022,Valdivia,Hospital,Hospital de Corral
DIARREA AGUDA (A00-A09),29,2,2,5,1,4,14,1,2022,Valdivia,Hospital,Hospital de Corral
TOTAL DEMÁS CAUSAS,694,124,111,99,105,116,101,38,2022,Valdivia,Hospital,Hospital de Corral
SECCIÓN 2 TOTAL DE HOSPITALIZACIONES,25,3,3,8,4,3,3,1,2022,Valdivia,Hospital,Hospital de Corral
- CAUSAS SISTEMA RESPIRATORIO,4,2,0,0,1,1,0,0,2022,Valdivia,Hospital,Hospital de Corral
- COVID 19 SOSPECHOSO (U072),0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
- COVID 19 CONFIRMADO (U071),1,0,0,1,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
- CAUSAS SISTEMA CIRCULATORIO,3,1,0,1,1,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
- TRAUMATISMOS Y ENVENENAMIENTOS,0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
- CAUSAS POR TRASTORNOS MENTALES (F00-F99),0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
- LAS DEMÁS CAUSAS,17,0,3,6,2,2,3,1,2022,Valdivia,Hospital,Hospital de Corral
CIRUGÍAS DE URGENCIA,0,0,0,0,0,0,0,0,2022,Valdivia,Hospital,Hospital de Corral
